Log Message
"CEF:0|Epic|Security-SIEM|8.4.0|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|4|cnt=1 suser=46626^Leads, Bestle^Bestle.Leads shost=usbo1seEPIC-01 workstationid=USEPIC01 act=Query end=Feb 06 10:25:00 flag=Access History^Event Counting^Workflow Logging AUDITSESSION=server-447234651:1 DEP=1^SURGERY PATIENT=Xs1/jasndkjasnkdjnaskjSDFSSDFSDFSk\=            <SyslogEnd>"
"CEF:0|Epic|Security-SIEM|8.4.0|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|4|cnt=1 suser=46626^Leads, Bestle^Bestle.Leads shost=usbo1seEPIC-01 workstationid=USEPIC01 act=Query end=Feb 06 10:25:00 flag=Access History^Event Counting^Workflow Logging AUDITSESSION=server-321231245:1 DEP=1^MORGUE PATIENT=Xs1/jasnCXCAS232132214skjdnkjsnadk\=            <SyslogEnd>"
"CEF:0|Epic|Security-SIEM|8.4.0|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|4|cnt=1 suser=46626^Leads, Bestle^Bestle.Leads shost=usbo1seEPIC-01 workstationid=USEPIC01 act=Query end=Feb 06 10:25:00 flag=Access History^Event Counting^Workflow Logging AUDITSESSION=server-44751341:1 DEP=1^CARDIOVASCULAR PATIENT=Xs1/jasndkjasnkdjn1askjd3232jsnadk\=            <SyslogEnd>"
"CEF:0|Epic|Security-SIEM|8.4.0|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|4|cnt=1 suser=46626^Leads, Bestle^Bestle.Leads shost=usbo1seEPIC-01 workstationid=USEPIC01 act=Query end=Feb 06 10:25:00 flag=Access History^Event Counting^Workflow Logging AUDITSESSION=server-4472343241:1 DEP=1^SURGERY PATIENT=Xs1/jasndkjasnkdjnaskjSDFSSDFSDFSk\=            <SyslogEnd>"
"CEF:0|Epic|Security-SIEM|8.4.0|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|4|cnt=1 suser=46626^Leads, Bestle^Bestle.Leads shost=usbo1seEPIC-01 workstationid=USEPIC01 act=Query end=Feb 06 10:25:00 flag=Access History^Event Counting^Workflow Logging AUDITSESSION=server-44751652:1 DEP=1^INITIAL DEPARTMENT PATIENT=Xs1/jasndkjasnkdjnaskjdnkjsnadk\=            <SyslogEnd>"
"CEF:0|Epic|Security-SIEM|8.4.0|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|4|cnt=1 suser=46626^Leads, Bestle^Bestle.Leads shost=usbo1seEPIC-01 workstationid=USEPIC01 act=Query end=Feb 06 10:25:00 flag=Access History^Event Counting^Workflow Logging AUDITSESSION=server-4444451:1 DEP=1^SURGERY PATIENT=Xs1/jasnasdasdasdnaskjSDFSSDFSDFSk\=            <SyslogEnd>"
"CEF:0|Epic|Security-SIEM|8.4.0|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|4|cnt=1 suser=46626^Leads, Bestle^Bestle.Leads shost=usbo1seEPIC-01 workstationid=USEPIC01 act=Query end=Feb 06 10:25:00 flag=Access History^Event Counting^Workflow Logging AUDITSESSION=server-321231244:1 DEP=1^MORGUE PATIENT=Xs1/jasnCXCAS232132214skjdnkjsnadk\=            <SyslogEnd>"
"CEF:0|Epic|Security-SIEM|8.4.0|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|4|cnt=1 suser=46626^Leads, Bestle^Bestle.Leads shost=usbo1seEPIC-01 workstationid=USEPIC01 act=Query end=Feb 06 10:25:00 flag=Access History^Event Counting^Workflow Logging AUDITSESSION=server-44751651:1 DEP=1^INITIAL DEPARTMENT PATIENT=Xs1/jasndkjasnkdjnaskjdnkjsnadk\=            <SyslogEnd>"
"CEF:0|Epic|Security-SIEM|8.4.0|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|4|cnt=1 suser=46626^Leads, Bestle^Bestle.Leads shost=usbo1seEPIC-01 workstationid=USEPIC01 act=Query end=Feb 06 10:25:00 flag=Access History^Event Counting^Workflow Logging AUDITSESSION=server-44751653:1 DEP=1^INITIAL DEPARTMENT PATIENT=Xs1/jasndkjasnkdjnaskjdnkjsnadk\=            <SyslogEnd>"
"CEF:0|Epic|Security-SIEM|8.4.0|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|AC_BREAK_THE_GLASS_INAPPROPRIATE_ATTEMPT|4|cnt=1 suser=46626^Leads, Bestle^Bestle.Leads shost=usbo1seEPIC-01 workstationid=USEPIC01 act=Query end=Feb 06 10:25:00 flag=Access History^Event Counting^Workflow Logging AUDITSESSION=server-44752341:1 DEP=1^SURGERY PATIENT=ys1/jasASDASDcvsdgsaskjSDFSSDFSDFSk\=            <SyslogEnd>"
